ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
697 1183.95 1608.7 18.156 0.018 0.905 0.03 98.85 99.0 0.582 0.027 1.043 0.028 150.44895462689982 -49.546429264132705 0.3254 0.051742 -0.014671 0.049619 343.5 "Gaia DR2 5406952092925254528" 150.44882761393 0.1313 -49.54639210604 0.1265 1635721458409799680 5406952092925254528 1459482853 2015.5 0.1889 0.1368 1.3808 -5.867 0.260 4.641 0.220 -0.4633 -0.2116 -0.5295 0.3334 0.2337 0.4476 -0.1877 0.0793 0.0065 -0.2087 182 0 181 1 -0.1898 171.81 0.0 0.0 31 0 1.032 1.5233 0.0313 0.0 21 13 0.26495 0 36 0 308 1275.0 1.646 774.569 17.9249 0.0014 32 596.4 9.336 63.883 18.4125 0.0170 33 1018 6.649 153.086 17.2428 0.0071 1.266 0 1.1697 0.4876 0.6821 nan nan 0 nan nan nan NOT_AVAILABLE 276.89288927977 4.55283173402 180.921927613 -55.63226063694 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.448866544 4.0315 -49.5464120871 3.4166 0.0 0.052081 -0.014632 0.049983 343.7 5406952092925254528 150.44882761393 -49.54639210604 3530.91422278583 2482.8116510812 5323.15538062153 1181.33198269647 1 1
699 1001.18 1376.11 18.161 0.015 0.814 0.027 98.85 99.0 0.553 0.02 0.998 0.025 150.4724251879519 -49.565546656718375 0.4051 0.030572 0.000588 0.030567 1.1 "Gaia DR2 5406951891064717440" 150.47234636224 0.1033 -49.56544641057 0.1012 1635721458409799680 5406951891064717440 1097774089 2015.5 0.2451 0.1228 1.9960 -5.624 0.205 2.892 0.198 -0.2071 -0.2323 -0.3368 0.3030 0.1546 0.3369 -0.1754 0.2214 -0.1423 0.0070 229 0 229 0 0.135 226.2 0.0 0.0 31 0 1.0273 1.5056 0.0274 -0.044 26 15 0.19596 0 38 0 334 1254.0 1.711 732.928 17.9424 0.0015 13 630.5 14.3 44.077 18.3522 0.0246 12 1047 12.73 82.216 17.2125 0.0132 1.337 0 1.1397 0.4098 0.7299 nan nan 0 nan nan nan NOT_AVAILABLE 276.91661723535 4.54680166834 180.96397677183 -55.63795964968 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.472383699 3.1727 -49.5654588639 3.0635 0.0 0.030938 0.000627 0.030931 1.2 5406951891064717440 150.47234636224 -49.56544641057 3227.92502515329 2325.64622708656 4808.00545727717 1181.31244173777 1 1
700 1519.13 401.669 18.164 0.026 0.911 0.037 98.85 99.0 0.558 0.031 1.046 0.036 150.4075767637764 -49.64642205102769 0.1396 0.065193 -0.041364 -0.05039 219.4 "Gaia DR2 5406949790822524160" 150.40755706579 0.1078 -49.64638542297 0.1063 1635721458409799680 5406949790822524160 1333559517 2015.5 0.3089 0.1295 2.3845 -6.031 0.230 3.718 0.212 -0.1495 0.0418 -0.3697 0.1924 0.1493 0.2365 -0.2716 -0.0019 -0.0847 0.1072 203 0 201 2 0.5164 205.71 0.284 0.87 31 0 1.0608 1.5653 0.0281 0.033 23 13 0.21329 0 35 0 300 1350.0 1.734 778.441 17.8625 0.0014 31 620.2 7.643 81.145 18.3701 0.0134 30 1083 8.625 125.570 17.1754 0.0086 1.262 0 1.1947 0.5076 0.6871 nan nan 0 nan nan nan NOT_AVAILABLE 276.93188672263 4.45690040508 180.99328894726 -55.72763053662 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.407597172 3.5623 -49.6464014315 3.282 0.0 0.064887 -0.041325 -0.050025 219.6 5406949790822524160 150.40755706579 -49.64638542297 2809.69404736636 2037.45092834572 4201.36933983061 1179.54716797287 1 1
701 43.014 433.92 18.164 0.056 1.009 0.077 98.85 99.0 0.6 0.073 1.081 0.072 150.59588750777485 -49.642642596712996 1.0300 0.092896 0.080301 -0.046706 120.2 "Gaia DR2 5406939006163511552" 150.59544596838 0.2083 -49.64265272729 0.1913 1635721458409799680 5406939006163511552 221039942 2015.5 0.2179 0.2053 1.0617 -3.481 0.388 2.426 0.369 -0.5625 -0.3116 -0.3796 0.3534 0.2974 0.3969 -0.2541 0.1791 -0.0239 -0.4238 167 0 166 1 -0.1672 157.36 0.0 0.0 31 0 0.4933 1.4670 0.0451 -0.099 19 12 0.4233 0 41 0 286 721.4 1.5 480.882 18.543 0.0023 0 nan nan nan nan nan 0 nan nan nan nan nan nan 2 nan nan nan nan nan 0 nan nan nan NOT_AVAILABLE 277.02712901282 4.53306150281 181.15954919657 -55.64996018929 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.595469111 6.0135 -49.6426631726 5.7193 0.0 0.092747 0.08034 -0.046341 120.0 5406939006163511552 150.59544596838 -49.64265272729 3075.72595016891 2012.11115986668 4991.40386235897 1181.43433670687 1 1
702 1114.82 232.386 18.165 0.022 1.217 0.044 98.85 99.0 0.69 0.029 1.258 0.034 150.45926267439378 -49.66014440858233 0.4370 0.064493 -0.007861 -0.064012 187.0 "Gaia DR2 5406938009739129600" 150.45929528905 0.0916 -49.66002485577 0.0947 1635721458409799680 5406938009739129600 1501442544 2015.5 0.3033 0.1137 2.6668 -4.569 0.188 3.019 0.180 -0.1243 -0.1874 -0.2455 0.2376 0.1575 0.2860 -0.1113 0.1445 -0.0522 0.0837 239 0 237 2 3.1612 306.17 0.369 1.8 31 0 1.1143 1.4940 0.0255 -0.029 27 15 0.17491 0 39 0 341 1509.0 1.684 896.396 17.7415 0.0012 36 606.7 6.185 98.081 18.3940 0.0111 36 1338 6.204 215.708 16.9456 0.0050 1.289 0 1.4484 0.6525 0.7959 nan nan 0 nan nan nan NOT_AVAILABLE 276.96694745795 4.46618466422 181.05509541463 -55.71781592251 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.459325676 2.9081 -49.6600378533 2.7979 0.0 0.064127 -0.007822 -0.063648 187.0 5406938009739129600 150.45929528905 -49.66002485577 2870.23494241984 2134.74608844013 4153.9573132479 1179.86722438663 1 1
703 1103.28 1007.31 18.166 0.021 0.866 0.033 98.85 99.0 0.588 0.026 1.079 0.036 150.45983623046217 -49.59611450310301 0.3670 0.007556 -0.007556 -6e-06 270.0 "Gaia DR2 5406950379236168192" 150.45978195665 0.4177 -49.59601883188 0.4048 1635721458409799680 5406950379236168192 571875285 2015.5 4.1197 0.5105 8.0708 -2.093 0.810 3.055 0.767 -0.1842 -0.3500 -0.3662 0.1902 0.1806 0.2610 -0.1225 0.2954 -0.0816 0.0747 219 0 219 0 61.1862 5610.12 3.534 110.0 31 0 0.0652 1.3742 0.1090 -0.041 25 15 0.75674 0 38 0 304 1002.0 3.256 307.676 18.1864 0.0035 33 638.4 10 63.819 18.3386 0.0170 37 1114 7.441 149.666 17.1450 0.0073 1.749 0 1.1936 0.1522 1.0414 nan nan 0 nan nan nan NOT_AVAILABLE 276.92855158029 4.51748446442 180.98581188821 -55.66710180604 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.459795858 12.557 -49.5960319846 11.8878 0.0 0.007526 -0.007517 0.000358 272.7 5406950379236168192 150.45978195665 -49.59601883188 247.948404115464 217.933827151562 287.436326219722 1180.76635142822 1 1
704 1985.07 1390.77 18.171 0.017 0.862 0.032 98.85 99.0 0.525 0.023 1.04 0.026 150.34751627851546 -49.56491897170642 0.8552 0.086313 -0.080586 0.030919 291.0 "Gaia DR2 5406951508809651712" 150.34719092716 0.1054 -49.56502810226 0.1095 1635721458409799680 5406951508809651712 680415691 2015.5 0.3425 0.1302 2.6302 -3.393 0.215 1.276 0.222 -0.0397 -0.1818 -0.2621 0.2279 0.0444 0.2234 -0.2789 0.1013 -0.0615 0.1297 215 0 213 2 1.4656 238.62 0.318 1.1 31 0 0.9737 1.5073 0.0298 -0.033 25 14 0.20791 0 39 0 332 1270.0 1.518 836.714 17.9289 0.0013 33 598 7.38 81.020 18.4097 0.0134 34 996.6 7.176 138.866 17.2657 0.0078 1.256 0 1.1441 0.4809 0.6632 nan nan 0 nan nan nan NOT_AVAILABLE 276.85138004349 4.49822300028 180.84984763979 -55.68740693233 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.347213453 3.3316 -49.5650335954 3.4481 0.0 0.086408 -0.080547 0.031283 291.2 5406951508809651712 150.34719092716 -49.56502810226 2622.10214930506 1915.40523437395 3907.13175694842 1180.0356714666 1 1
705 339.202 1599.86 18.182 0.022 1.144 0.035 98.85 99.0 0.614 0.029 1.151 0.033 150.55645145946164 -49.54651867886889 0.6852 0.07411 0.055048 0.049619 48.0 "Gaia DR2 5406940552359834496" 150.55628126781 0.3151 -49.54636364956 0.2782 1635721458409799680 5406940552359834496 601929936 2015.5 0.1532 0.3511 0.4365 -5.254 0.631 3.768 0.527 -0.2288 -0.3032 -0.4535 0.3038 0.3279 0.3993 -0.1490 0.2677 -0.1218 0.0246 214 0 214 0 31.4961 1737.94 2.338 56.0 31 0 0.1486 1.4295 0.0714 0.016 24 13 0.59858 0 38 0 338 1253.0 3.891 322.093 17.9433 0.0034 35 583.9 12.03 48.521 18.4355 0.0224 35 1169 11.14 104.886 17.0927 0.0104 1.398 0 1.3428 0.4923 0.8505 nan nan 0 nan nan nan NOT_AVAILABLE 276.94874474069 4.59479364494 181.0194256056 -55.58950170132 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.556316134 9.7861 -49.5463798711 8.1745 0.0 0.074383 0.055087 0.049983 47.8 5406940552359834496 150.55628126781 -49.54636364956 2901.74208885197 1722.8962988512 4977.97718058884 1182.41597705368 1 1
706 1949.8 1862.56 18.184 0.017 0.634 0.033 98.85 99.0 0.593 0.023 1.149 0.027 150.3516357821496 -49.52586126530021 1.2183 0.104786 -0.078053 0.069913 311.9 "Gaia DR2 5406951753634311808" 150.35119140321 0.1006 -49.5260382516 0.1049 1635721458409799680 5406951753634311808 1128181546 2015.5 0.2579 0.1206 2.1376 -6.617 0.205 5.343 0.201 -0.1387 -0.1932 -0.3253 0.2392 0.0959 0.2656 -0.2660 0.0906 -0.1020 0.1429 208 0 207 1 -0.1366 198.61 0.0 0.0 31 0 1.1321 1.5076 0.0279 0.043 24 15 0.19459 0 38 0 329 1331.0 1.71 778.246 17.878 0.0014 33 565.6 8.327 67.921 18.4701 0.0160 33 1118 8.382 133.414 17.1406 0.0081 1.265 0 1.3295 0.5921 0.7374 nan nan 0 nan nan nan NOT_AVAILABLE 276.82986257135 4.53088510394 180.81110315583 -55.65501031498 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.351235294 3.1761 -49.526061256 3.1248 0.0 0.105 -0.078014 0.070277 312.0 5406951753634311808 150.35119140321 -49.5260382516 3149.87829894468 2286.68386696054 4660.94315372036 1180.58931532344 1 1
707 1241.86 1339.85 18.188 0.018 0.885 0.032 98.85 99.0 0.53 0.022 0.987 0.028 150.44186373598862 -49.56870921374165 0.3407 0.033459 -0.01924 0.027374 324.9 "Gaia DR2 5406952062872153344" 150.44177203074 0.1043 -49.56863561264 0.1118 1635721458409799680 5406952062872153344 1509837348 2015.5 -0.0938 0.1358 -0.6911 -5.600 0.222 4.510 0.222 -0.034 -0.2091 -0.2932 0.1179 0.0658 0.1375 -0.2605 0.2599 -0.0180 0.2028 204 0 204 0 -1.1068 177.11 0.0 1.4e-15 31 0 0.9678 1.5139 0.0304 0.008 24 15 0.21847 0 40 0 333 1199.0 1.424 841.631 17.9915 0.0013 36 579.2 9.485 61.063 18.4443 0.0178 37 983.7 10.11 97.254 17.2797 0.0112 1.304 0 1.1646 0.4528 0.7117 nan nan 0 nan nan nan NOT_AVAILABLE 276.90266047471 4.53231725746 180.93968663303 -55.6526388752 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.441809209 3.4483 -49.5686550313 3.4504 0.0 0.033736 -0.019201 0.027738 325.3 5406952062872153344 150.44177203074 -49.56863561264 5363.5241101602 3813.3004153384 7653.20471235787 1180.95934984277 1 1
708 528.125 1849.31 18.19 0.023 1.033 0.035 98.85 99.0 0.658 0.03 1.202 0.031 150.53209013508015 -49.52603122720182 0.4787 0.080295 0.03926 0.070043 29.3 "Gaia DR2 5406952470882428672" 150.53192275622 0.0957 -49.52595457467 0.0927 1635721458409799680 5406952470882428672 650102202 2015.5 0.1000 0.1129 0.8856 -4.317 0.192 2.400 0.183 -0.2141 -0.2521 -0.3355 0.2970 0.1901 0.3335 -0.1863 0.2225 -0.1212 -0.0085 240 0 239 1 -0.9014 214.41 0.0 0.0 31 0 1.1611 1.4780 0.0242 -0.015 27 16 0.18457 0 41 0 356 1391.0 1.747 796.248 17.8302 0.0014 36 592.2 7.596 77.954 18.4203 0.0139 39 1200 7.466 160.787 17.0635 0.0068 1.289 0 1.3567 0.5901 0.7667 nan nan 0 nan nan nan NOT_AVAILABLE 276.92376331751 4.60160240255 180.97519238606 -55.58306217177 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.531951391 2.9824 -49.5259649099 2.8437 0.0 0.080632 0.039299 0.070407 29.2 5406952470882428672 150.53192275622 -49.52595457467 4414.13448426448 3173.25968572161 6389.56469640661 1182.45157419467 1 1
710 1365.77 1307.24 18.194 0.018 0.881 0.028 98.85 99.0 0.555 0.023 1.01 0.029 150.42615259066187 -49.571485359519066 0.2722 0.038333 -0.029433 0.024558 309.8 "Gaia DR2 5406950649816177664" 150.42605314858 0.1076 -49.57144590772 0.1103 1635721458409799680 5406950649816177664 875359386 2015.5 0.1285 0.1306 0.9835 -4.953 0.223 4.854 0.215 -0.0672 -0.2498 -0.1401 0.3315 0.0979 0.3570 -0.0734 0.0874 -0.1245 0.1997 228 0 226 2 0.1418 223.32 0.0 0.0 31 0 0.9028 1.5271 0.0289 -0.041 26 15 0.2161 0 40 0 348 1143.0 1.321 865.35 18.043 0.0013 38 589.8 8.185 72.056 18.4246 0.0151 37 996.7 10.12 98.513 17.2655 0.0110 1.388 0 1.1591 0.3816 0.7776 nan nan 0 nan nan nan NOT_AVAILABLE 276.89619533019 4.52393409711 180.92846907702 -55.66111040594 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.426086033 3.4531 -49.5714668064 3.3419 0.0 0.038538 -0.029394 0.024923 310.3 5406950649816177664 150.42605314858 -49.57144590772 3984.84390356455 2813.00046797862 5905.11027469861 1180.76133750197 1 1
711 640.797 827.711 18.194 0.027 0.941 0.045 98.85 99.0 0.568 0.032 1.042 0.039 150.5189687279234 -49.610619462198045 0.8524 0.033964 0.030769 -0.014381 115.1 "Gaia DR2 5406940002603984640" 150.51892314047 0.3416 -49.61038453206 0.3335 1635721458409799680 5406940002603984640 1209207341 2015.5 1.1937 0.4413 2.7053 -9.389 0.743 2.823 0.675 -0.0573 -0.0956 -0.1259 0.2193 0.1013 0.2441 -0.0743 0.2753 -0.0794 0.0822 236 0 215 21 23.0901 1125.59 3.104 73.0 31 0 0.0871 1.5156 0.0906 0.023 25 14 0.67157 0 39 0 325 879.9 3.973 221.501 18.3273 0.0049 38 629.5 9.564 65.816 18.3540 0.0165 38 1119 10.64 105.124 17.1400 0.0103 1.987 0 1.2139 0.0267 1.1872 nan nan 0 nan nan nan NOT_AVAILABLE 276.96793224145 4.52906991 181.0550883216 -55.65492301388 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.518985525 11.5248 -49.6103966881 10.4747 0.0 0.033846 0.030807 -0.014017 114.5 5406940002603984640 150.51892314047 -49.61038453206 1001.95188322925 604.250253139211 2421.09405926273 1181.15354235416 1 1
712 1007.0 1337.74 18.198 0.021 1.006 0.031 98.85 99.0 0.537 0.025 1.04 0.029 150.47172616855514 -49.56872450124691 0.4000 0.027393 0.000146 0.027392 0.3 "Gaia DR2 5406951891073469568" 150.47166420602 0.105 -49.56862091097 0.1036 1635721458409799680 5406951891073469568 971890779 2015.5 0.1218 0.1250 0.9747 -4.964 0.208 2.235 0.202 -0.2168 -0.2480 -0.3254 0.3152 0.1479 0.3451 -0.1738 0.2248 -0.1479 0.0055 231 0 229 2 0.5594 235.36 0.0 1.3e-15 31 0 0.9909 1.4925 0.0282 -0.041 26 15 0.1996 0 40 0 352 1212.0 1.554 779.525 17.9799 0.0014 39 686.8 18.02 38.112 18.2594 0.0285 39 1107 20.5 53.986 17.1516 0.0201 1.480 0 1.1078 0.2795 0.8283 nan nan 0 nan nan nan NOT_AVAILABLE 276.91817947443 4.54400025383 180.96680678496 -55.6407384888 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.47169716 3.2234 -49.5686305358 3.1376 0.0 0.027757 0.000185 0.027757 0.4 5406951891073469568 150.47166420602 -49.56862091097 4092.14041340958 2905.89663880133 6020.99780884085 1181.2621751659 1 1
713 1665.35 892.864 18.199 0.027 1.092 0.045 98.85 99.0 0.608 0.032 1.14 0.038 150.3884970590171 -49.605922754958314 0.2509 0.054729 -0.053813 -0.009968 259.5 "Gaia DR2 5406950478017398144" 150.3883993201 0.0941 -49.60595186118 0.0999 1635721458409799680 5406950478017398144 683643796 2015.5 0.4855 0.1158 4.1922 -2.690 0.191 1.745 0.191 -0.1792 -0.1701 -0.2784 0.2768 0.1156 0.3161 -0.2040 0.1471 -0.0069 0.0268 227 0 225 2 1.2381 246.29 0.16 0.32 31 0 1.1305 1.5128 0.0266 -0.05 26 14 0.18093 0 41 0 345 1355.0 1.488 910.656 17.8582 0.0012 36 590.7 9.462 62.437 18.4229 0.0174 35 1166 7.304 159.665 17.0950 0.0068 1.296 0 1.3279 0.5647 0.7631 nan nan 0 nan nan nan NOT_AVAILABLE 276.89751150657 4.48168744161 180.93182848425 -55.70333497706 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.38841719 2.967 -49.6059593755 2.9582 0.0 0.054625 -0.053774 -0.009604 259.9 5406950478017398144 150.3883993201 -49.60595186118 1976.69074047119 1569.56777400108 2637.61954473532 1179.91007174488 1 1
714 1186.98 725.871 18.201 0.022 0.91 0.037 98.85 99.0 0.566 0.027 1.018 0.031 150.44949481111985 -49.61943170146517 0.3309 0.027318 -0.014214 -0.023329 211.4 "Gaia DR2 5406950168779723776" 150.44949958611 0.1005 -49.61933982367 0.1015 1635721458409799680 5406950168779723776 366280160 2015.5 0.2396 0.1212 1.9769 -4.182 0.197 2.819 0.186 -0.2459 -0.2728 -0.3314 0.2945 0.2410 0.3604 -0.1800 0.2470 -0.0915 0.0170 229 0 228 1 1.212 248.87 0.029 0.0095 31 0 1.0882 1.5093 0.0277 -0.041 26 15 0.19009 0 39 0 336 1308.0 1.626 804.347 17.8971 0.0013 35 594 7.744 76.700 18.4170 0.0142 34 1042 7.799 133.636 17.2171 0.0081 1.251 0 1.1999 0.5198 0.6801 nan nan 0 nan nan nan NOT_AVAILABLE 276.93729841314 4.49485193213 181.00186707459 -55.68960331991 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.449527378 3.0618 -49.6193519611 2.8892 0.0 0.026987 -0.014175 -0.022964 211.7 5406950168779723776 150.44949958611 -49.61933982367 3271.34088530575 2369.27737870737 4832.22503619317 1180.34072222763 1 1
715 698.999 1596.29 18.208 0.019 1.449 0.039 98.85 99.0 0.843 0.025 1.491 0.024 150.51062982306425 -49.54710729810385 0.5677 0.055178 0.025328 0.049022 27.3 "Gaia DR2 5406952337750086144" 150.51047631765 0.1026 -49.54698505236 0.0902 1635721458409799680 5406952337750086144 1284977043 2015.5 0.9541 0.1140 8.3725 -12.556 0.200 6.309 0.174 -0.2226 -0.2265 -0.4611 0.2910 0.1006 0.3402 -0.1734 0.2036 -0.1343 -0.0356 211 0 210 1 1.253 230.71 0.0 0.0 31 0 1.3311 1.4269 0.0245 0.005 24 14 0.19452 0 38 0 331 1537.0 1.61 954.649 17.7218 0.0011 35 542.7 7.618 71.236 18.5151 0.0152 35 1498 8.55 175.213 16.8231 0.0062 1.328 0 1.6920 0.7933 0.8987 nan nan 0 nan nan nan NOT_AVAILABLE 276.92529435056 4.57642976546 180.9785384838 -55.6082100579 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.510559637 3.1085 -49.547012215 2.6987 0.0 0.05552 0.025367 0.049386 27.2 5406952337750086144 150.51047631765 -49.54698505236 1033.03642596313 918.324307123757 1179.66859786745 1181.94902451145 1 1
716 716.96 1348.18 18.213 0.022 0.898 0.036 98.85 99.0 0.582 0.027 1.088 0.029 150.50862839732707 -49.56764711009928 0.5889 0.037317 0.02407 0.028516 40.2 "Gaia DR2 5406951921126504960" 150.50855340687 0.1085 -49.56749093837 0.1075 1635721458409799680 5406951921126504960 580944149 2015.5 0.0540 0.1226 0.4403 -5.672 0.211 4.930 0.205 -0.304 -0.2170 -0.3957 0.3680 0.1214 0.4000 -0.2402 0.2215 -0.1404 -0.0778 222 0 221 1 -0.2701 209.78 0.0 0.0 31 0 1.0342 1.5334 0.0279 -0.032 25 15 0.21284 0 39 0 339 1238.0 1.461 847.395 17.9565 0.0013 38 578.9 10.35 55.922 18.4449 0.0194 37 1040 8.84 117.591 17.2198 0.0092 1.307 0 1.2251 0.4884 0.7367 nan nan 0 nan nan nan NOT_AVAILABLE 276.93666736088 4.55929727288 180.99905631659 -55.62517441824 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.508591062 3.2667 -49.5675121659 3.1812 0.0 0.037621 0.024109 0.028881 39.9 5406951921126504960 150.50855340687 -49.56749093837 4626.8812452806 3297.29540392331 6698.76456654407 1181.64828497694 1 1
717 187.301 1311.93 18.213 0.019 0.957 0.032 98.85 99.0 0.589 0.027 1.1 0.03 150.57619623926536 -49.5702056567159 0.9075 0.072653 0.067843 0.025994 69.0 "Gaia DR2 5406940341896153600" 150.57605172412 0.1193 -49.56997163877 0.1156 1635721458409799680 5406940341896153600 353882729 2015.5 0.2658 0.1335 1.9909 1.489 0.232 7.089 0.220 -0.2946 -0.2615 -0.4056 0.3485 0.1835 0.3902 -0.2483 0.2348 -0.1188 -0.0745 231 0 231 0 6.5262 394.11 0.484 2.7 31 0 0.836 1.5054 0.0294 -0.01 26 16 0.2313 0 40 0 345 1314.0 1.615 813.722 17.8916 0.0013 38 602.3 6.78 88.839 18.4019 0.0122 34 1076 5.671 189.689 17.1827 0.0057 1.277 0 1.2191 0.5103 0.7089 nan nan 0 nan nan nan NOT_AVAILABLE 276.97325931962 4.58362715162 181.06297247567 -55.60028897186 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.576041835 3.5941 -49.5700021604 3.4123 0.0 0.07282 0.067882 0.026359 68.8 5406940341896153600 150.57605172412 -49.56997163877 3059.75158500432 2181.97151090182 4627.59915612884 1182.28331263507 1 1
718 1582.77 1325.94 18.215 0.017 1.109 0.037 98.85 99.0 0.661 0.021 1.216 0.026 150.39858244892034 -49.57006864636426 0.4037 0.05399 -0.047361 0.025921 298.7 "Gaia DR2 5406951371370688512" 150.39840952604 0.0946 -49.57006966398 0.0983 1635721458409799680 5406951371370688512 972346404 2015.5 0.1905 0.1187 1.6046 -8.050 0.195 2.651 0.188 -0.1355 -0.2169 -0.2399 0.2267 0.1710 0.2784 -0.1189 0.1467 -0.0218 0.0739 232 0 230 2 1.525 258.19 0.137 0.22 31 0 1.0768 1.4609 0.0267 -0.042 27 15 0.18086 0 41 0 351 1318.0 1.426 924.063 17.8889 0.0012 37 540.6 6.597 81.950 18.5191 0.0132 37 1142 7.312 156.188 17.1178 0.0070 1.277 0 1.4013 0.6302 0.7712 nan nan 0 nan nan nan NOT_AVAILABLE 276.88101140114 4.51423072742 180.90186719375 -55.67101796739 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.398462971 3.0189 -49.5700810797 2.9207 0.0 0.054132 -0.047322 0.026285 299.0 5406951371370688512 150.39840952604 -49.57006966398 3636.82312764892 2620.9489866648 5346.53315181415 1180.49732700957 1 1
719 1874.51 378.694 18.219 0.028 0.904 0.039 98.85 99.0 0.582 0.035 1.08 0.038 150.36241486709832 -49.64851447001546 0.3171 0.088092 -0.070664 -0.052602 233.3 "Gaia DR2 5406949928261472896" 150.36230203695 0.1077 -49.64856366768 0.1013 1635721458409799680 5406949928261472896 838737061 2015.5 0.2545 0.1178 2.1610 -4.802 0.222 3.382 0.200 -0.2987 0.0534 -0.4591 0.3572 -0.0538 0.3946 -0.3097 -0.0922 0.1050 -0.1364 221 0 221 0 -1.2776 189.91 0.0 0.0 31 0 1.1278 1.5509 0.0271 -0.019 25 13 0.22174 0 38 0 327 1328.0 1.675 793.075 17.88 0.0014 34 590 8.338 70.759 18.4243 0.0153 36 1080 7.172 150.550 17.1787 0.0072 1.257 0 1.2456 0.5443 0.7013 nan nan 0 nan nan nan NOT_AVAILABLE 276.90975296428 4.43749934369 180.95459404024 -55.74734822378 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.36233397 3.4491 -49.6485782303 3.095 0.0 0.087844 -0.070625 -0.052237 233.5 5406949928261472896 150.36230203695 -49.64856366768 3181.78964315723 2318.41350579345 4685.07526532317 1179.06426831023 1 1
720 1043.06 763.738 18.22 0.02 0.841 0.035 98.85 99.0 0.559 0.025 1.05 0.03 150.46777710743433 -49.61620471113489 0.4287 0.020212 -0.002372 -0.020072 186.7 "Gaia DR2 5406950271858947968" 150.46777756938 0.0996 -49.61608562797 0.0996 1635721458409799680 5406950271858947968 864018499 2015.5 0.3519 0.1190 2.9563 -5.989 0.202 4.447 0.192 -0.1388 -0.2481 -0.2117 0.3227 0.1384 0.3574 -0.1061 0.1227 -0.1272 0.1385 228 0 226 2 0.31 226.9 0.0 0.0 31 0 1.0868 1.6153 0.0265 -0.054 26 15 0.19131 0 39 0 337 1298.0 1.549 837.693 17.9052 0.0013 37 593.9 10.56 56.250 18.4172 0.0193 34 1012 6.858 147.603 17.2487 0.0074 1.237 0 1.1685 0.5120 0.6565 nan nan 0 nan nan nan NOT_AVAILABLE 276.94481854162 4.50457916201 181.01490581772 -55.67976499381 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.467817365 3.1368 -49.6161047735 2.9843 0.0 0.019846 -0.002334 -0.019708 186.8 5406950271858947968 150.46777756938 -49.61608562797 2579.69036357957 1936.69026874736 3705.95146488917 1180.5679085017 1 1
